consumer_id,tradeline_id,subscriber_name,subscriber_code,account_type,opened,closed,credit_limit,high_credit,balance,past_due,payment_status,terms,months_reviewed
C0082,T00250,Bank_772,SUB33601,mortgage,2016-12-06,2019-12-06,0,450000,281603.4,500,current,R,106
C0083,T00251,Bank_873,SUB47653,mortgage,2017-05-22,2021-05-21,0,320000,173336.57,250,current,R,101
C0083,T00252,Bank_507,SUB26784,revolving,2023-08-11,2027-08-10,2000,2000,932.29,100,current,R,26
C0083,T00253,Bank_890,SUB52361,revolving,2025-08-20,2027-08-20,5000,5000,1386.03,750,current,R,2
C0084,T00254,Bank_938,SUB15980,installment,2020-07-13,2024-07-12,0,18000,16125.73,250,current,R,63
C0084,T00255,Bank_652,SUB12610,mortgage,2019-08-14,2021-08-13,0,250000,192092.48,500,current,R,74
C0084,T00256,Bank_260,SUB80215,installment,2010-07-03,2013-07-02,0,8000,5189.87,500,current,R,183
C0085,T00257,Bank_120,SUB79016,installment,2017-05-26,2020-05-25,0,22000,4993.79,100,current,R,101
C0085,T00258,Bank_867,SUB26206,revolving,2013-09-13,2014-09-13,5000,5000,1547.04,250,current,R,145
C0085,T00259,Bank_860,SUB81001,revolving,2022-11-13,2025-11-12,1000,1000,90.93,750,current,R,35
C0086,T00260,Bank_123,SUB49603,revolving,2014-02-24,2018-02-23,20000,20000,16898.62,750,current,R,140
C0086,T00261,Bank_594,SUB47279,installment,2018-08-07,2023-08-06,0,22000,6590.96,750,current,R,86
C0086,T00262,Bank_691,SUB13262,mortgage,2017-07-01,,0,450000,420029.59,100,current,R,99
C0086,T00263,Bank_273,SUB37221,revolving,2022-04-15,2027-04-14,30000,30000,9545.56,100,current,R,42
C0087,T00264,Bank_445,SUB29741,mortgage,2017-02-05,2021-02-04,0,250000,19143.91,750,current,R,104
C0087,T00265,Bank_420,SUB95460,revolving,2011-06-23,2015-06-22,5000,5000,3413.91,750,current,R,172
C0087,T00266,Bank_875,SUB11785,mortgage,2017-06-15,2022-06-14,0,180000,162788.61,100,current,R,100
C0088,T00267,Bank_995,SUB81707,revolving,2013-03-07,2014-03-07,10000,10000,4953.77,750,current,R,151
C0088,T00268,Bank_269,SUB28548,installment,2023-07-01,2027-06-30,0,18000,9388.46,500,current,R,27
C0089,T00269,Bank_837,SUB27739,installment,2016-10-23,2021-10-22,0,22000,10216.03,0,30_days_late,R,108
C0089,T00270,Bank_292,SUB36118,installment,2015-09-23,2016-09-22,0,22000,4225.25,100,current,R,121
C0089,T00271,Bank_114,SUB35249,mortgage,2013-09-15,2014-09-15,0,450000,265804.33,250,current,R,145
C0090,T00272,Bank_256,SUB23497,mortgage,2019-07-19,2022-07-18,0,450000,412621.02,250,current,R,75
C0090,T00273,Bank_973,SUB87616,revolving,2016-05-06,2017-05-06,20000,20000,11676.49,500,current,R,113
C0090,T00274,Bank_922,SUB90599,revolving,2018-12-28,2022-12-27,2000,2000,45.13,250,current,R,82
C0091,T00275,Bank_583,SUB52872,installment,2014-03-16,,0,8000,7040.92,750,current,R,139
C0091,T00276,Bank_634,SUB51546,installment,2019-09-25,2024-09-23,0,22000,16785.18,500,current,R,73
C0092,T00277,Bank_907,SUB42838,mortgage,2012-10-27,2014-10-27,0,320000,224926.01,750,current,R,156
C0092,T00278,Bank_318,SUB90868,revolving,2013-09-14,2015-09-14,5000,5000,4205.79,500,current,R,145
C0092,T00279,Bank_477,SUB43260,revolving,2016-07-12,2017-07-12,10000,10000,3665.52,500,current,R,111
C0092,T00280,Bank_380,SUB91955,mortgage,2010-10-09,2013-10-08,0,450000,181063.01,0,current,R,180
C0093,T00281,Bank_129,SUB90336,mortgage,2010-12-16,,0,450000,220809.81,100,current,R,178
C0093,T00282,Bank_163,SUB51187,revolving,2014-12-24,2016-12-23,10000,10000,8207.02,750,current,R,130
C0094,T00283,Bank_780,SUB62844,installment,2018-04-21,2019-04-21,0,18000,15872.89,500,current,R,90
C0094,T00284,Bank_723,SUB36041,mortgage,2023-11-22,2025-11-21,0,250000,179949.7,750,current,R,23
C0095,T00285,Bank_813,SUB21284,installment,2023-03-21,2024-03-20,0,18000,10046.47,750,current,R,31
C0095,T00286,Bank_907,SUB11368,revolving,2024-02-04,,30000,30000,3088.83,100,current,R,20
C0095,T00287,Bank_822,SUB47627,installment,2016-11-12,2018-11-12,0,12000,8850.15,500,current,R,107
C0095,T00288,Bank_550,SUB44674,revolving,2015-05-05,2019-05-04,2000,2000,563.77,500,current,R,125
C0096,T00289,Bank_682,SUB37611,installment,2025-06-19,2030-06-18,0,12000,663.14,750,current,R,4
C0096,T00290,Bank_891,SUB37619,revolving,2023-06-21,2026-06-20,5000,5000,3458.34,500,current,R,28
C0097,T00291,Bank_486,SUB96285,mortgage,2016-08-09,2017-08-09,0,250000,119050.36,500,current,R,110
C0097,T00292,Bank_466,SUB50144,revolving,2011-06-23,2014-06-22,2000,2000,849.1,100,current,R,172
C0097,T00293,Bank_349,SUB43105,installment,2015-08-18,2016-08-17,0,22000,12976.3,750,current,R,122
C0098,T00294,Bank_892,SUB45305,installment,2021-10-11,2025-10-10,0,8000,7615.48,100,current,R,48
C0098,T00295,Bank_441,SUB17051,installment,2022-10-01,2024-09-30,0,12000,11201.21,250,current,R,36
C0098,T00296,Bank_276,SUB49489,installment,2012-05-26,2015-05-26,0,22000,3932.02,250,current,R,161
C0098,T00297,Bank_263,SUB55182,installment,2019-02-06,2021-02-05,0,8000,5721.35,500,current,R,80
C0099,T00298,Bank_425,SUB27501,installment,2025-09-22,2027-09-22,0,22000,17998.05,100,current,R,1
C0099,T00299,Bank_723,SUB33351,mortgage,2022-06-10,2026-06-09,0,450000,239737.75,100,current,R,40
C0100,T00300,Bank_145,SUB37686,mortgage,2021-06-11,2022-06-11,0,450000,404101.15,250,current,R,52
C0100,T00301,Bank_531,SUB33529,installment,2019-07-03,2021-07-02,0,12000,3522.79,750,current,R,75
C0101,T00302,Bank_112,SUB31087,revolving,2022-11-17,2026-11-16,5000,5000,3393.11,750,current,R,35
C0101,T00303,Bank_410,SUB65703,revolving,2020-03-19,2024-03-18,10000,10000,6476.65,750,current,R,67
C0102,T00304,Bank_283,SUB65583,mortgage,2013-10-26,2017-10-25,0,320000,246324.28,500,current,R,144
C0102,T00305,Bank_575,SUB46924,mortgage,2022-11-03,2025-11-02,0,320000,67106.73,750,current,R,35
C0102,T00306,Bank_885,SUB13084,revolving,2011-02-28,2014-02-27,20000,20000,13578.64,500,current,R,176
C0103,T00307,Bank_137,SUB79634,installment,2018-03-10,2019-03-10,0,18000,5503.97,100,current,R,91
C0103,T00308,Bank_569,SUB90903,revolving,2022-04-06,2023-04-06,30000,30000,4765.76,500,current,R,42
C0103,T00309,Bank_842,SUB20323,revolving,2017-12-27,2021-12-26,1000,1000,333.52,100,current,R,94
C0103,T00310,Bank_543,SUB25260,revolving,2020-11-24,2024-11-23,2000,2000,1864.69,100,current,R,59
C0104,T00311,Bank_805,SUB34341,mortgage,2018-05-20,2020-05-19,0,180000,68268.05,750,current,R,89
C0104,T00312,Bank_524,SUB96142,revolving,2018-09-22,2022-09-21,30000,30000,8805.48,250,current,R,85
C0105,T00313,Bank_394,SUB89864,revolving,2018-05-15,2021-05-14,2000,2000,471.66,250,current,R,89
C0105,T00314,Bank_454,SUB68246,mortgage,2024-10-14,2027-10-14,0,450000,214460.45,500,current,R,12
C0106,T00315,Bank_674,SUB55259,mortgage,2024-12-16,2026-12-16,0,450000,119459.2,100,current,R,10
C0106,T00316,Bank_739,SUB86668,installment,2012-04-24,,0,18000,5402.7,750,current,R,162
C0107,T00317,Bank_970,SUB26186,installment,2021-10-14,2022-10-14,0,22000,21342.05,250,current,R,48
C0107,T00318,Bank_460,SUB38541,mortgage,2013-07-07,2014-07-07,0,320000,61272.81,750,current,R,147
C0108,T00319,Bank_606,SUB70806,mortgage,2018-06-25,2019-06-25,0,320000,160707.99,250,current,R,88
C0108,T00320,Bank_771,SUB32579,revolving,2019-08-06,,10000,10000,2968.71,500,current,R,74
C0108,T00321,Bank_615,SUB20552,installment,2013-07-19,2017-07-18,0,12000,7571.52,250,current,R,147
C0109,T00322,Bank_715,SUB95736,mortgage,2023-01-11,2025-01-10,0,450000,304644.84,0,current,R,33
C0109,T00323,Bank_829,SUB36186,revolving,2022-09-17,,10000,10000,3743.02,250,current,R,37
C0109,T00324,Bank_915,SUB33183,revolving,2020-03-10,2021-03-10,20000,20000,9254.65,750,charged_off,R,67
C0109,T00325,Bank_133,SUB99394,installment,2024-09-21,2029-09-20,0,12000,3060.83,100,current,R,13
C0110,T00326,Bank_721,SUB94815,revolving,2023-09-16,,10000,10000,9392.72,100,current,R,25
C0110,T00327,Bank_833,SUB77051,installment,2010-08-16,2011-08-16,0,22000,17933.86,100,current,R,182
C0110,T00328,Bank_348,SUB73254,installment,2024-07-26,2026-07-26,0,8000,5704.92,500,current,R,15
C0110,T00329,Bank_555,SUB53340,installment,2016-05-04,2017-05-04,0,22000,16332.85,500,current,R,113
C0111,T00330,Bank_830,SUB48170,revolving,2018-10-09,2020-10-08,20000,20000,5937.86,500,current,R,84
C0111,T00331,Bank_399,SUB60361,installment,2019-12-06,2022-12-05,0,22000,14659.65,250,current,R,70
C0111,T00332,Bank_863,SUB77740,mortgage,2018-11-08,2020-11-07,0,320000,51977.23,500,current,R,83
C0112,T00333,Bank_596,SUB94984,mortgage,2025-10-06,,0,250000,145912.5,500,current,R,1
C0112,T00334,Bank_253,SUB46479,revolving,2015-09-16,2019-09-15,30000,30000,27872.11,500,current,R,121
C0112,T00335,Bank_472,SUB97063,mortgage,2013-11-07,2017-11-06,0,180000,148748.05,250,current,R,143
C0113,T00336,Bank_650,SUB20413,mortgage,2022-11-04,,0,180000,50510.63,0,current,R,35
C0113,T00337,Bank_834,SUB69777,installment,2011-08-19,2013-08-18,0,12000,8185.33,250,current,R,170
C0114,T00338,Bank_235,SUB78492,mortgage,2011-10-09,2012-10-08,0,250000,181000.94,0,30_days_late,R,168
C0114,T00339,Bank_749,SUB19575,mortgage,2019-01-07,2024-01-06,0,450000,209565.2,100,current,R,81
C0115,T00340,Bank_695,SUB66328,revolving,2025-02-15,2027-02-15,20000,20000,11716.02,500,current,R,8
C0115,T00341,Bank_604,SUB92723,mortgage,2013-12-15,2015-12-15,0,450000,437646.68,750,current,R,142
C0116,T00342,Bank_214,SUB33878,installment,2020-09-16,2023-09-16,0,12000,4169.96,500,current,R,61
C0116,T00343,Bank_196,SUB68090,mortgage,2025-01-11,,0,450000,223180.38,750,current,R,9
C0117,T00344,Bank_407,SUB89891,revolving,2015-04-25,2017-04-24,5000,5000,2508.54,750,current,R,126
C0117,T00345,Bank_628,SUB72098,revolving,2016-10-22,2018-10-22,10000,10000,7743.79,250,current,R,108
C0117,T00346,Bank_422,SUB68944,installment,2023-12-09,2026-12-08,0,18000,6767.27,500,current,R,22
C0118,T00347,Bank_885,SUB45940,installment,2023-10-13,2024-10-12,0,8000,7599.46,250,60_days_late,R,24
C0118,T00348,Bank_673,SUB36142,installment,2010-12-07,2013-12-06,0,18000,769.17,750,current,R,178
C0118,T00349,Bank_707,SUB71587,revolving,2016-10-17,2019-10-17,1000,1000,253.41,750,60_days_late,R,108
C0119,T00350,Bank_478,SUB67425,mortgage,2022-12-23,2025-12-22,0,450000,34624.87,500,current,R,34
C0119,T00351,Bank_675,SUB21535,installment,2019-02-16,2020-02-16,0,22000,17849.44,500,current,R,80
C0120,T00352,Bank_816,SUB51151,mortgage,2017-06-19,2020-06-18,0,320000,218235.94,100,current,R,100
C0120,T00353,Bank_820,SUB43951,revolving,2021-08-24,,5000,5000,2347.97,500,current,R,50
C0120,T00354,Bank_951,SUB79258,revolving,2018-10-24,,1000,1000,636.55,750,current,R,84
C0121,T00355,Bank_852,SUB19902,mortgage,2021-01-19,2022-01-19,0,320000,249130.24,500,current,R,57
C0121,T00356,Bank_885,SUB99647,mortgage,2012-09-25,2014-09-25,0,180000,102774.28,250,current,R,157
C0122,T00357,Bank_899,SUB66675,mortgage,2018-08-15,,0,250000,161106.49,500,current,R,86
C0122,T00358,Bank_328,SUB86595,installment,2010-07-19,2015-07-18,0,8000,225.57,250,current,R,183
C0122,T00359,Bank_251,SUB37019,mortgage,2020-09-15,2022-09-15,0,320000,280804.41,250,current,R,61
C0123,T00360,Bank_773,SUB37368,revolving,2015-02-01,2016-02-01,20000,20000,7091.58,500,30_days_late,R,128
C0123,T00361,Bank_484,SUB13332,revolving,2016-05-06,2019-05-06,2000,2000,1522.9,750,current,R,113
C0123,T00362,Bank_227,SUB22170,revolving,2024-12-28,2028-12-27,10000,10000,4410.05,750,current,R,10
C0124,T00363,Bank_192,SUB76441,mortgage,2013-03-25,2017-03-24,0,320000,236702.49,250,current,R,151
C0124,T00364,Bank_417,SUB18559,revolving,2021-08-09,2025-08-08,1000,1000,384.83,100,current,R,50
C0125,T00365,Bank_967,SUB42636,installment,2019-04-23,2023-04-22,0,8000,7466.05,500,current,R,78
C0125,T00366,Bank_776,SUB48415,revolving,2015-10-01,2017-09-30,30000,30000,14130.61,250,current,R,120
C0125,T00367,Bank_929,SUB97643,revolving,2021-10-14,2025-10-13,2000,2000,1837.68,0,current,R,48
C0126,T00368,Bank_129,SUB13385,revolving,2021-02-26,2025-02-25,5000,5000,2037.54,500,current,R,56
C0126,T00369,Bank_115,SUB55700,installment,2020-01-16,2022-01-15,0,8000,4303.17,250,current,R,69
C0127,T00370,Bank_928,SUB93473,installment,2012-07-03,2016-07-02,0,22000,18521.69,250,current,R,159
C0127,T00371,Bank_866,SUB84873,revolving,2010-05-16,2013-05-15,5000,5000,3250.6,100,current,R,185
C0128,T00372,Bank_729,SUB23792,revolving,2014-04-17,2016-04-16,30000,30000,2967.04,750,current,R,138
C0128,T00373,Bank_234,SUB52984,installment,2017-04-09,2020-04-08,0,22000,14555.69,500,current,R,102
C0129,T00374,Bank_749,SUB14471,mortgage,2021-11-05,2022-11-05,0,450000,281972.26,250,current,R,47
C0129,T00375,Bank_319,SUB69400,installment,2017-03-13,2022-03-12,0,22000,18554.21,750,current,R,103
C0129,T00376,Bank_992,SUB73878,mortgage,2018-09-15,2021-09-14,0,320000,110004.61,500,current,R,85
C0130,T00377,Bank_229,SUB22397,mortgage,2024-11-04,2027-11-04,0,320000,25789.78,100,60_days_late,R,11
C0130,T00378,Bank_184,SUB76155,mortgage,2017-08-27,2022-08-26,0,320000,45199.13,750,current,R,98
C0130,T00379,Bank_862,SUB56391,mortgage,2015-07-27,,0,250000,39010.02,100,current,R,123
C0130,T00380,Bank_202,SUB99180,mortgage,2014-10-28,2015-10-28,0,320000,172121.25,250,current,R,132
C0131,T00381,Bank_403,SUB61088,installment,2017-12-05,2022-12-04,0,12000,3447.41,0,60_days_late,R,94
C0131,T00382,Bank_851,SUB90362,revolving,2023-08-15,2026-08-14,1000,1000,261.28,500,current,R,26
C0132,T00383,Bank_263,SUB94683,installment,2012-01-25,2014-01-24,0,12000,9048.11,250,current,R,165
C0132,T00384,Bank_857,SUB86798,revolving,2023-07-19,2026-07-18,2000,2000,1889.65,750,current,R,27
C0132,T00385,Bank_712,SUB71749,installment,2014-04-15,2017-04-14,0,8000,5050.29,100,current,R,138
C0132,T00386,Bank_141,SUB60004,mortgage,2017-11-15,2018-11-15,0,450000,75388.29,500,current,R,95
C0133,T00387,Bank_849,SUB89077,mortgage,2013-11-15,2015-11-15,0,450000,336654.52,100,current,R,143
C0133,T00388,Bank_850,SUB46158,mortgage,2021-04-28,2025-04-27,0,450000,191163.22,500,current,R,54
C0133,T00389,Bank_606,SUB39017,installment,2018-11-17,2021-11-16,0,8000,259.27,750,current,R,83
C0134,T00390,Bank_210,SUB87377,mortgage,2023-11-09,2027-11-08,0,450000,271063.22,750,current,R,23
C0134,T00391,Bank_907,SUB67703,installment,2013-10-04,2015-10-04,0,22000,17658.79,100,current,R,144
C0134,T00392,Bank_436,SUB22950,mortgage,2024-10-28,2028-10-27,0,450000,298037.53,250,current,R,12
C0134,T00393,Bank_902,SUB16265,installment,2019-07-26,2023-07-25,0,18000,14501.41,250,current,R,75
C0135,T00394,Bank_871,SUB55683,revolving,2024-12-21,2026-12-21,20000,20000,15199.53,500,current,R,10
C0135,T00395,Bank_420,SUB91500,mortgage,2015-08-28,2018-08-27,0,250000,80968.19,100,current,R,122
C0135,T00396,Bank_272,SUB52304,installment,2025-11-06,2027-11-06,0,22000,7844.54,500,current,R,1
C0136,T00397,Bank_177,SUB36033,mortgage,2013-04-19,2018-04-18,0,320000,238879.92,750,current,R,150
C0136,T00398,Bank_494,SUB23582,installment,2012-02-23,2016-02-22,0,12000,8487.03,750,current,R,164
C0137,T00399,Bank_380,SUB13454,installment,2019-10-19,,0,12000,5338.02,250,current,R,72
C0137,T00400,Bank_349,SUB12722,revolving,2025-04-27,2027-04-27,2000,2000,885.48,250,current,R,6
C0137,T00401,Bank_496,SUB44274,revolving,2025-08-14,2030-08-13,10000,10000,1986.16,750,current,R,2
C0137,T00402,Bank_819,SUB42361,installment,2021-05-14,2023-05-14,0,18000,1691.26,500,current,R,53
C0138,T00403,Bank_834,SUB94536,mortgage,2014-02-26,,0,450000,240275.48,250,current,R,140
C0138,T00404,Bank_559,SUB83268,installment,2017-08-09,2018-08-09,0,22000,10939.45,250,current,R,98
C0138,T00405,Bank_845,SUB13614,revolving,2011-06-16,,1000,1000,674.73,500,current,R,172
C0138,T00406,Bank_683,SUB76578,installment,2025-07-23,2027-07-23,0,12000,7863.95,500,current,R,3
C0139,T00407,Bank_172,SUB90458,mortgage,2014-09-22,2015-09-22,0,180000,126653.25,100,current,R,133
C0139,T00408,Bank_130,SUB95119,revolving,2012-09-14,2014-09-14,20000,20000,15255.7,0,current,R,157
C0139,T00409,Bank_451,SUB33984,installment,2025-12-04,2026-12-04,0,22000,17439.78,750,current,R,1
C0140,T00410,Bank_762,SUB92969,installment,2019-06-06,2022-06-05,0,8000,1577.47,250,current,R,76
C0140,T00411,Bank_197,SUB32087,installment,2012-06-15,2017-06-14,0,8000,6913.03,100,current,R,160
C0141,T00412,Bank_735,SUB75300,mortgage,2010-01-11,2011-01-11,0,320000,270394.97,0,current,R,189
C0141,T00413,Bank_823,SUB33264,revolving,2015-09-07,,30000,30000,26883.3,250,30_days_late,R,121
C0142,T00414,Bank_271,SUB23070,revolving,2014-08-01,2019-07-31,5000,5000,4588.16,250,current,R,134
C0142,T00415,Bank_219,SUB97648,installment,2025-04-20,2030-04-19,0,22000,20052.17,750,current,R,6
C0142,T00416,Bank_591,SUB96462,installment,2012-06-08,2014-06-08,0,12000,9387.5,100,30_days_late,R,160
C0142,T00417,Bank_558,SUB35957,mortgage,2013-09-03,2016-09-02,0,450000,335990.94,500,current,R,145
C0143,T00418,Bank_905,SUB47643,revolving,2023-07-14,2027-07-13,10000,10000,1201.46,750,current,R,27
C0143,T00419,Bank_410,SUB60449,installment,2011-09-27,2012-09-26,0,12000,7623.54,100,current,R,169
C0143,T00420,Bank_201,SUB69930,mortgage,2016-06-18,2020-06-17,0,250000,127098.94,100,30_days_late,R,112
C0144,T00421,Bank_310,SUB25247,installment,2017-12-11,2019-12-11,0,12000,6819.59,100,30_days_late,R,94
C0144,T00422,Bank_245,SUB88479,revolving,2019-01-08,2022-01-07,10000,10000,8135.09,750,current,R,81
C0145,T00423,Bank_523,SUB59431,revolving,2018-07-22,2021-07-21,30000,30000,21815.05,100,current,R,87
C0145,T00424,Bank_806,SUB39225,mortgage,2018-04-27,2021-04-26,0,180000,111865.61,750,current,R,90
C0146,T00425,Bank_832,SUB62193,installment,2013-02-06,,0,8000,1568.19,500,60_days_late,R,152
C0146,T00426,Bank_668,SUB75269,installment,2019-09-10,2024-09-08,0,8000,6004.4,250,60_days_late,R,73
C0147,T00427,Bank_925,SUB18834,revolving,2014-09-02,2015-09-02,2000,2000,113.02,100,current,R,133
C0147,T00428,Bank_842,SUB51670,installment,2017-07-20,2019-07-20,0,8000,5250.89,250,current,R,99
C0148,T00429,Bank_256,SUB48247,installment,2010-03-11,,0,12000,4273.35,100,current,R,187
C0148,T00430,Bank_394,SUB82987,mortgage,2012-04-06,2015-04-06,0,450000,19933.78,250,current,R,162
C0149,T00431,Bank_246,SUB23604,installment,2014-09-11,2015-09-11,0,8000,4910.74,500,current,R,133
C0149,T00432,Bank_175,SUB12594,installment,2017-01-13,2018-01-13,0,8000,6741.78,100,current,R,105
C0150,T00433,Bank_453,SUB93453,installment,2025-10-21,2030-10-20,0,22000,19664.29,750,current,R,1
C0150,T00434,Bank_264,SUB58244,revolving,2024-08-05,2027-08-05,2000,2000,590.78,750,charged_off,R,14
C0150,T00435,Bank_228,SUB92116,installment,2010-07-26,2011-07-26,0,22000,15449.68,250,charged_off,R,183
C0150,T00436,Bank_781,SUB62282,installment,2021-04-13,2025-04-12,0,22000,9815.02,500,current,R,54
C0151,T00437,Bank_882,SUB63504,revolving,2016-04-07,2021-04-06,30000,30000,19588.59,750,current,R,114
C0151,T00438,Bank_322,SUB54260,installment,2021-11-10,2023-11-10,0,8000,4328.92,750,current,R,47
C0152,T00439,Bank_783,SUB32589,installment,2015-11-13,,0,12000,11105.66,250,current,R,119
C0152,T00440,Bank_579,SUB42204,mortgage,2018-12-22,2020-12-21,0,450000,257429.87,250,current,R,82
C0152,T00441,Bank_982,SUB16914,mortgage,2014-08-11,2019-08-10,0,180000,120445.53,100,current,R,134
C0152,T00442,Bank_167,SUB57571,installment,2020-02-11,,0,12000,8806.09,0,current,R,68
C0153,T00443,Bank_255,SUB31398,mortgage,2020-10-27,2023-10-27,0,250000,74537.85,250,30_days_late,R,60
C0153,T00444,Bank_355,SUB24858,installment,2023-02-18,,0,12000,6710.37,500,current,R,32
C0153,T00445,Bank_937,SUB57498,installment,2014-08-04,2016-08-03,0,22000,8452.29,100,current,R,134
C0153,T00446,Bank_170,SUB33230,installment,2024-10-19,2025-10-19,0,18000,15663.23,0,30_days_late,R,12
C0154,T00447,Bank_905,SUB20888,revolving,2019-11-13,,30000,30000,6277.4,500,current,R,71
C0154,T00448,Bank_386,SUB78214,mortgage,2021-10-26,2026-10-25,0,450000,437415.18,500,current,R,48
C0155,T00449,Bank_379,SUB96074,mortgage,2025-06-06,2027-06-06,0,320000,87228.43,0,current,R,4
C0155,T00450,Bank_581,SUB59809,revolving,2024-11-03,2025-11-03,20000,20000,605.02,500,current,R,11
C0156,T00451,Bank_450,SUB27346,installment,2011-12-22,2015-12-21,0,18000,14238.36,750,current,R,166
C0156,T00452,Bank_426,SUB76688,installment,2021-12-09,2025-12-08,0,18000,1799.53,100,current,R,46
C0156,T00453,Bank_984,SUB19884,revolving,2013-01-26,2014-01-26,1000,1000,190.02,250,current,R,153
C0157,T00454,Bank_746,SUB53371,revolving,2010-12-26,2015-12-25,2000,2000,1158.89,0,60_days_late,R,178
C0157,T00455,Bank_910,SUB99863,revolving,2013-10-04,2015-10-04,30000,30000,27284.98,100,current,R,144
C0158,T00456,Bank_290,SUB71500,mortgage,2016-01-23,2019-01-22,0,250000,119250.59,750,current,R,117
C0158,T00457,Bank_999,SUB81040,installment,2019-12-22,2020-12-21,0,12000,6087.37,250,current,R,70
C0159,T00458,Bank_750,SUB87635,revolving,2016-12-04,2017-12-04,2000,2000,1669.34,250,current,R,106
C0159,T00459,Bank_770,SUB99591,revolving,2019-10-14,2022-10-13,10000,10000,2609.12,250,current,R,72
C0159,T00460,Bank_882,SUB68449,revolving,2018-05-25,2019-05-25,10000,10000,3504.54,750,current,R,89
C0159,T00461,Bank_860,SUB72973,installment,2010-12-22,2015-12-21,0,8000,4531.46,500,current,R,178
