consumer_id,model,score,score_date,reason_text
C0916,VantageScore4,524,2025-10-05,High utilization; short history
C0917,FICO8,549,2025-10-05,Low utilization; long history
C0917,VantageScore4,577,2025-10-05,Recent inquiry; utilization moderate
C0918,FICO8,488,2025-10-05,Recent delinquency; new account
C0918,VantageScore4,493,2025-10-05,Recent delinquency; new account
C0919,FICO8,726,2025-10-05,High utilization; short history
C0919,VantageScore4,603,2025-10-05,Delinquencies in past 24 months
C0920,FICO8,800,2025-10-05,Recent delinquency; new account
C0920,VantageScore4,524,2025-10-05,Multiple inquiries; elevated balances
C0921,FICO8,717,2025-10-05,High utilization; short history
C0921,VantageScore4,722,2025-10-05,Delinquencies in past 24 months
C0922,FICO8,491,2025-10-05,Recent inquiry; utilization moderate
C0922,VantageScore4,565,2025-10-05,High utilization; short history
C0923,FICO8,707,2025-10-05,Collections and recent delinquencies
C0923,VantageScore4,721,2025-10-05,Low utilization; long history
C0924,FICO8,710,2025-10-05,Recent delinquency; new account
C0924,VantageScore4,583,2025-10-05,Multiple inquiries; elevated balances
C0925,FICO8,771,2025-10-05,Delinquencies in past 24 months
C0925,VantageScore4,506,2025-10-05,Short history; high utilization
C0926,FICO8,484,2025-10-05,Recent inquiry; utilization moderate
C0926,VantageScore4,701,2025-10-05,Delinquencies in past 24 months
C0927,FICO8,733,2025-10-05,Multiple inquiries; elevated balances
C0927,VantageScore4,498,2025-10-05,Collections and recent delinquencies
C0928,FICO8,684,2025-10-05,Collections and recent delinquencies
C0928,VantageScore4,742,2025-10-05,Collections and recent delinquencies
C0929,FICO8,598,2025-10-05,Low utilization; long history
C0929,VantageScore4,750,2025-10-05,Low utilization; long history
C0930,FICO8,696,2025-10-05,Short history; high utilization
C0930,VantageScore4,763,2025-10-05,Recent inquiry; utilization moderate
C0931,FICO8,617,2025-10-05,Delinquencies in past 24 months
C0931,VantageScore4,722,2025-10-05,Recent inquiry; utilization moderate
C0932,FICO8,733,2025-10-05,Short history; high utilization
C0932,VantageScore4,709,2025-10-05,Delinquencies in past 24 months
C0933,FICO8,490,2025-10-05,High utilization; short history
C0933,VantageScore4,627,2025-10-05,Recent delinquency; new account
C0934,FICO8,720,2025-10-05,Short history; high utilization
C0934,VantageScore4,704,2025-10-05,Recent delinquency; new account
C0935,FICO8,739,2025-10-05,Recent delinquency; new account
C0935,VantageScore4,780,2025-10-05,Short history; high utilization
C0936,FICO8,788,2025-10-05,Collections and recent delinquencies
C0936,VantageScore4,547,2025-10-05,Multiple inquiries; elevated balances
C0937,FICO8,679,2025-10-05,Delinquencies in past 24 months
C0937,VantageScore4,664,2025-10-05,Collections and recent delinquencies
C0938,FICO8,562,2025-10-05,Recent delinquency; new account
C0938,VantageScore4,624,2025-10-05,Recent inquiry; utilization moderate
C0939,FICO8,727,2025-10-05,High utilization; short history
C0939,VantageScore4,568,2025-10-05,Recent delinquency; new account
C0940,FICO8,560,2025-10-05,Collections and recent delinquencies
C0940,VantageScore4,531,2025-10-05,Delinquencies in past 24 months
C0941,FICO8,732,2025-10-05,Multiple inquiries; elevated balances
C0941,VantageScore4,600,2025-10-05,Recent delinquency; new account
C0942,FICO8,765,2025-10-05,Low utilization; long history
C0942,VantageScore4,489,2025-10-05,Short history; high utilization
C0943,FICO8,613,2025-10-05,Short history; high utilization
C0943,VantageScore4,561,2025-10-05,High utilization; short history
C0944,FICO8,737,2025-10-05,Low utilization; long history
C0944,VantageScore4,512,2025-10-05,Short history; high utilization
C0945,FICO8,700,2025-10-05,Recent inquiry; utilization moderate
C0945,VantageScore4,796,2025-10-05,Recent delinquency; new account
C0946,FICO8,541,2025-10-05,Recent delinquency; new account
C0946,VantageScore4,729,2025-10-05,Multiple inquiries; elevated balances
C0947,FICO8,654,2025-10-05,Short history; high utilization
C0947,VantageScore4,503,2025-10-05,Multiple inquiries; elevated balances
C0948,FICO8,557,2025-10-05,Recent inquiry; utilization moderate
C0948,VantageScore4,505,2025-10-05,Collections and recent delinquencies
C0949,FICO8,714,2025-10-05,Recent inquiry; utilization moderate
C0949,VantageScore4,534,2025-10-05,Recent inquiry; utilization moderate
C0950,FICO8,767,2025-10-05,Low utilization; long history
C0950,VantageScore4,739,2025-10-05,Recent inquiry; utilization moderate
C0951,FICO8,565,2025-10-05,Recent inquiry; utilization moderate
C0951,VantageScore4,585,2025-10-05,Short history; high utilization
C0952,FICO8,560,2025-10-05,Multiple inquiries; elevated balances
C0952,VantageScore4,706,2025-10-05,Collections and recent delinquencies
C0953,FICO8,530,2025-10-05,High utilization; short history
C0953,VantageScore4,666,2025-10-05,Short history; high utilization
C0954,FICO8,550,2025-10-05,Recent inquiry; utilization moderate
C0954,VantageScore4,583,2025-10-05,Collections and recent delinquencies
C0955,FICO8,692,2025-10-05,Low utilization; long history
C0955,VantageScore4,605,2025-10-05,Collections and recent delinquencies
C0956,FICO8,654,2025-10-05,Multiple inquiries; elevated balances
C0956,VantageScore4,738,2025-10-05,High utilization; short history
C0957,FICO8,523,2025-10-05,Multiple inquiries; elevated balances
C0957,VantageScore4,670,2025-10-05,Delinquencies in past 24 months
C0958,FICO8,664,2025-10-05,Recent delinquency; new account
C0958,VantageScore4,557,2025-10-05,Delinquencies in past 24 months
C0959,FICO8,596,2025-10-05,High utilization; short history
C0959,VantageScore4,699,2025-10-05,Delinquencies in past 24 months
C0960,FICO8,689,2025-10-05,Collections and recent delinquencies
C0960,VantageScore4,744,2025-10-05,Short history; high utilization
C0961,FICO8,495,2025-10-05,Collections and recent delinquencies
C0961,VantageScore4,554,2025-10-05,Low utilization; long history
C0962,FICO8,744,2025-10-05,Recent inquiry; utilization moderate
C0962,VantageScore4,523,2025-10-05,Short history; high utilization
C0963,FICO8,641,2025-10-05,Delinquencies in past 24 months
C0963,VantageScore4,564,2025-10-05,Delinquencies in past 24 months
C0964,FICO8,511,2025-10-05,Delinquencies in past 24 months
C0964,VantageScore4,498,2025-10-05,High utilization; short history
C0965,FICO8,774,2025-10-05,Low utilization; long history
C0965,VantageScore4,746,2025-10-05,Multiple inquiries; elevated balances
C0966,FICO8,694,2025-10-05,Delinquencies in past 24 months
C0966,VantageScore4,763,2025-10-05,Multiple inquiries; elevated balances
C0967,FICO8,640,2025-10-05,Short history; high utilization
C0967,VantageScore4,484,2025-10-05,Multiple inquiries; elevated balances
C0968,FICO8,750,2025-10-05,High utilization; short history
C0968,VantageScore4,686,2025-10-05,Collections and recent delinquencies
C0969,FICO8,585,2025-10-05,Collections and recent delinquencies
C0969,VantageScore4,656,2025-10-05,Delinquencies in past 24 months
C0970,FICO8,581,2025-10-05,Multiple inquiries; elevated balances
C0970,VantageScore4,523,2025-10-05,Low utilization; long history
C0971,FICO8,755,2025-10-05,Short history; high utilization
C0971,VantageScore4,679,2025-10-05,High utilization; short history
C0972,FICO8,746,2025-10-05,Multiple inquiries; elevated balances
C0972,VantageScore4,589,2025-10-05,Recent inquiry; utilization moderate
C0973,FICO8,741,2025-10-05,Multiple inquiries; elevated balances
C0973,VantageScore4,746,2025-10-05,Short history; high utilization
C0974,FICO8,561,2025-10-05,Low utilization; long history
C0974,VantageScore4,494,2025-10-05,Multiple inquiries; elevated balances
C0975,FICO8,603,2025-10-05,Multiple inquiries; elevated balances
C0975,VantageScore4,696,2025-10-05,Recent inquiry; utilization moderate
C0976,FICO8,510,2025-10-05,Short history; high utilization
C0976,VantageScore4,612,2025-10-05,Short history; high utilization
C0977,FICO8,543,2025-10-05,Low utilization; long history
C0977,VantageScore4,543,2025-10-05,Collections and recent delinquencies
C0978,FICO8,632,2025-10-05,Low utilization; long history
C0978,VantageScore4,712,2025-10-05,Short history; high utilization
C0979,FICO8,600,2025-10-05,Recent delinquency; new account
C0979,VantageScore4,659,2025-10-05,Multiple inquiries; elevated balances
C0980,FICO8,625,2025-10-05,High utilization; short history
C0980,VantageScore4,673,2025-10-05,Recent delinquency; new account
C0981,FICO8,533,2025-10-05,Short history; high utilization
C0981,VantageScore4,744,2025-10-05,Recent delinquency; new account
C0982,FICO8,664,2025-10-05,Collections and recent delinquencies
C0982,VantageScore4,530,2025-10-05,High utilization; short history
C0983,FICO8,697,2025-10-05,Delinquencies in past 24 months
C0983,VantageScore4,521,2025-10-05,Recent inquiry; utilization moderate
C0984,FICO8,511,2025-10-05,Delinquencies in past 24 months
C0984,VantageScore4,546,2025-10-05,Collections and recent delinquencies
C0985,FICO8,589,2025-10-05,Collections and recent delinquencies
C0985,VantageScore4,519,2025-10-05,Short history; high utilization
C0986,FICO8,749,2025-10-05,Delinquencies in past 24 months
C0986,VantageScore4,781,2025-10-05,Delinquencies in past 24 months
C0987,FICO8,615,2025-10-05,Collections and recent delinquencies
C0987,VantageScore4,696,2025-10-05,Collections and recent delinquencies
C0988,FICO8,730,2025-10-05,Delinquencies in past 24 months
C0988,VantageScore4,563,2025-10-05,High utilization; short history
C0989,FICO8,738,2025-10-05,High utilization; short history
C0989,VantageScore4,728,2025-10-05,Collections and recent delinquencies
C0990,FICO8,546,2025-10-05,Recent inquiry; utilization moderate
C0990,VantageScore4,588,2025-10-05,Collections and recent delinquencies
C0991,FICO8,722,2025-10-05,Low utilization; long history
C0991,VantageScore4,560,2025-10-05,Short history; high utilization
C0992,FICO8,540,2025-10-05,Delinquencies in past 24 months
C0992,VantageScore4,536,2025-10-05,Recent inquiry; utilization moderate
C0993,FICO8,669,2025-10-05,Multiple inquiries; elevated balances
C0993,VantageScore4,500,2025-10-05,High utilization; short history
C0994,FICO8,540,2025-10-05,Short history; high utilization
C0994,VantageScore4,636,2025-10-05,Short history; high utilization
C0995,FICO8,635,2025-10-05,Multiple inquiries; elevated balances
C0995,VantageScore4,728,2025-10-05,Low utilization; long history
C0996,FICO8,553,2025-10-05,High utilization; short history
C0996,VantageScore4,781,2025-10-05,Delinquencies in past 24 months
C0997,FICO8,504,2025-10-05,Multiple inquiries; elevated balances
C0997,VantageScore4,625,2025-10-05,Recent delinquency; new account
C0998,FICO8,573,2025-10-05,Collections and recent delinquencies
C0998,VantageScore4,481,2025-10-05,Recent inquiry; utilization moderate
C0999,FICO8,760,2025-10-05,Short history; high utilization
C0999,VantageScore4,514,2025-10-05,Low utilization; long history
C1000,FICO8,693,2025-10-05,Collections and recent delinquencies
C1000,VantageScore4,773,2025-10-05,Multiple inquiries; elevated balances
C1001,FICO8,769,2025-10-05,Collections and recent delinquencies
C1001,VantageScore4,652,2025-10-05,Delinquencies in past 24 months
C1002,FICO8,723,2025-10-05,High utilization; short history
C1002,VantageScore4,550,2025-10-05,Collections and recent delinquencies
C1003,FICO8,710,2025-10-05,Collections and recent delinquencies
C1003,VantageScore4,556,2025-10-05,Short history; high utilization
C1004,FICO8,525,2025-10-05,Delinquencies in past 24 months
C1004,VantageScore4,678,2025-10-05,Recent delinquency; new account
C1005,FICO8,682,2025-10-05,Short history; high utilization
C1005,VantageScore4,756,2025-10-05,Low utilization; long history
C1006,FICO8,706,2025-10-05,Multiple inquiries; elevated balances
C1006,VantageScore4,525,2025-10-05,High utilization; short history
C1007,FICO8,492,2025-10-05,Multiple inquiries; elevated balances
C1007,VantageScore4,767,2025-10-05,Recent inquiry; utilization moderate
C1008,FICO8,766,2025-10-05,Recent inquiry; utilization moderate
C1008,VantageScore4,578,2025-10-05,Low utilization; long history
C1009,FICO8,771,2025-10-05,Recent delinquency; new account
C1009,VantageScore4,723,2025-10-05,Low utilization; long history
C1010,FICO8,541,2025-10-05,High utilization; short history
C1010,VantageScore4,489,2025-10-05,Multiple inquiries; elevated balances
C1011,FICO8,585,2025-10-05,Recent delinquency; new account
C1011,VantageScore4,776,2025-10-05,Collections and recent delinquencies
C1012,FICO8,523,2025-10-05,Short history; high utilization
C1012,VantageScore4,685,2025-10-05,Low utilization; long history
C1013,FICO8,731,2025-10-05,Low utilization; long history
C1013,VantageScore4,654,2025-10-05,Delinquencies in past 24 months
C1014,FICO8,572,2025-10-05,Delinquencies in past 24 months
C1014,VantageScore4,492,2025-10-05,Short history; high utilization
C1015,FICO8,675,2025-10-05,Multiple inquiries; elevated balances
C1015,VantageScore4,526,2025-10-05,Recent inquiry; utilization moderate
C1016,FICO8,530,2025-10-05,High utilization; short history
C1016,VantageScore4,626,2025-10-05,High utilization; short history
C1017,FICO8,573,2025-10-05,Multiple inquiries; elevated balances
C1017,VantageScore4,525,2025-10-05,High utilization; short history
C1018,FICO8,637,2025-10-05,Delinquencies in past 24 months
C1018,VantageScore4,566,2025-10-05,Low utilization; long history
C1019,FICO8,794,2025-10-05,Short history; high utilization
C1019,VantageScore4,572,2025-10-05,Low utilization; long history
C1020,FICO8,509,2025-10-05,Multiple inquiries; elevated balances
C1020,VantageScore4,679,2025-10-05,Recent inquiry; utilization moderate
C1021,FICO8,643,2025-10-05,High utilization; short history
C1021,VantageScore4,691,2025-10-05,Short history; high utilization
C1022,FICO8,612,2025-10-05,Delinquencies in past 24 months
C1022,VantageScore4,541,2025-10-05,Low utilization; long history
C1023,FICO8,583,2025-10-05,Recent delinquency; new account
C1023,VantageScore4,785,2025-10-05,Recent delinquency; new account
C1024,FICO8,732,2025-10-05,Delinquencies in past 24 months
C1024,VantageScore4,538,2025-10-05,Multiple inquiries; elevated balances
C1025,FICO8,511,2025-10-05,Short history; high utilization
C1025,VantageScore4,717,2025-10-05,Delinquencies in past 24 months
C1026,FICO8,513,2025-10-05,Collections and recent delinquencies
C1026,VantageScore4,494,2025-10-05,Delinquencies in past 24 months
C1027,FICO8,599,2025-10-05,Low utilization; long history
C1027,VantageScore4,617,2025-10-05,Recent inquiry; utilization moderate
C1028,FICO8,606,2025-10-05,High utilization; short history
C1028,VantageScore4,635,2025-10-05,Delinquencies in past 24 months
C1029,FICO8,708,2025-10-05,Recent inquiry; utilization moderate
C1029,VantageScore4,736,2025-10-05,Recent delinquency; new account
C1030,FICO8,552,2025-10-05,Short history; high utilization
C1030,VantageScore4,756,2025-10-05,High utilization; short history
C1031,FICO8,605,2025-10-05,Delinquencies in past 24 months
C1031,VantageScore4,764,2025-10-05,Collections and recent delinquencies
C1032,FICO8,501,2025-10-05,Low utilization; long history
C1032,VantageScore4,717,2025-10-05,Multiple inquiries; elevated balances
C1033,FICO8,565,2025-10-05,Low utilization; long history
C1033,VantageScore4,510,2025-10-05,Collections and recent delinquencies
C1034,FICO8,619,2025-10-05,Multiple inquiries; elevated balances
C1034,VantageScore4,674,2025-10-05,Short history; high utilization
C1035,FICO8,588,2025-10-05,Multiple inquiries; elevated balances
C1035,VantageScore4,503,2025-10-05,High utilization; short history
C1036,FICO8,753,2025-10-05,Recent inquiry; utilization moderate
C1036,VantageScore4,633,2025-10-05,Recent inquiry; utilization moderate
C1037,FICO8,682,2025-10-05,Recent inquiry; utilization moderate
C1037,VantageScore4,551,2025-10-05,Multiple inquiries; elevated balances
C1038,FICO8,701,2025-10-05,Recent delinquency; new account
C1038,VantageScore4,792,2025-10-05,Short history; high utilization
C1039,FICO8,655,2025-10-05,Multiple inquiries; elevated balances
C1039,VantageScore4,711,2025-10-05,Multiple inquiries; elevated balances
C1040,FICO8,605,2025-10-05,Short history; high utilization
C1040,VantageScore4,654,2025-10-05,Recent delinquency; new account
C1041,FICO8,715,2025-10-05,Short history; high utilization
C1041,VantageScore4,488,2025-10-05,High utilization; short history
C1042,FICO8,481,2025-10-05,Collections and recent delinquencies
C1042,VantageScore4,482,2025-10-05,Low utilization; long history
C1043,FICO8,568,2025-10-05,Delinquencies in past 24 months
C1043,VantageScore4,764,2025-10-05,Collections and recent delinquencies
C1044,FICO8,681,2025-10-05,Recent inquiry; utilization moderate
C1044,VantageScore4,519,2025-10-05,Low utilization; long history
C1045,FICO8,707,2025-10-05,Recent inquiry; utilization moderate
C1045,VantageScore4,660,2025-10-05,Delinquencies in past 24 months
C1046,FICO8,787,2025-10-05,Short history; high utilization
C1046,VantageScore4,678,2025-10-05,High utilization; short history
C1047,FICO8,484,2025-10-05,Recent inquiry; utilization moderate
C1047,VantageScore4,716,2025-10-05,Short history; high utilization
C1048,FICO8,578,2025-10-05,Collections and recent delinquencies
C1048,VantageScore4,484,2025-10-05,Recent delinquency; new account
C1049,FICO8,490,2025-10-05,Multiple inquiries; elevated balances
C1049,VantageScore4,663,2025-10-05,Recent delinquency; new account
C1050,FICO8,526,2025-10-05,Multiple inquiries; elevated balances
C1050,VantageScore4,593,2025-10-05,Recent delinquency; new account
C1051,FICO8,732,2025-10-05,Short history; high utilization
C1051,VantageScore4,498,2025-10-05,Multiple inquiries; elevated balances
C1052,FICO8,732,2025-10-05,Recent delinquency; new account
C1052,VantageScore4,483,2025-10-05,Recent delinquency; new account
C1053,FICO8,682,2025-10-05,Recent inquiry; utilization moderate
C1053,VantageScore4,622,2025-10-05,Collections and recent delinquencies
C1054,FICO8,567,2025-10-05,Recent delinquency; new account
C1054,VantageScore4,769,2025-10-05,High utilization; short history
C1055,FICO8,513,2025-10-05,High utilization; short history
C1055,VantageScore4,513,2025-10-05,High utilization; short history
C1056,FICO8,612,2025-10-05,Recent delinquency; new account
C1056,VantageScore4,747,2025-10-05,Multiple inquiries; elevated balances
C1057,FICO8,578,2025-10-05,Low utilization; long history
C1057,VantageScore4,752,2025-10-05,Multiple inquiries; elevated balances
C1058,FICO8,766,2025-10-05,Collections and recent delinquencies
C1058,VantageScore4,481,2025-10-05,Delinquencies in past 24 months
C1059,FICO8,506,2025-10-05,Short history; high utilization
C1059,VantageScore4,701,2025-10-05,Delinquencies in past 24 months
C1060,FICO8,620,2025-10-05,Recent inquiry; utilization moderate
C1060,VantageScore4,745,2025-10-05,Collections and recent delinquencies
C1061,FICO8,733,2025-10-05,Short history; high utilization
C1061,VantageScore4,744,2025-10-05,Low utilization; long history
C1062,FICO8,594,2025-10-05,Low utilization; long history
C1062,VantageScore4,622,2025-10-05,Delinquencies in past 24 months
C1063,FICO8,752,2025-10-05,Collections and recent delinquencies
C1063,VantageScore4,641,2025-10-05,Low utilization; long history
C1064,FICO8,680,2025-10-05,Recent delinquency; new account
C1064,VantageScore4,651,2025-10-05,Recent inquiry; utilization moderate
C1065,FICO8,772,2025-10-05,Low utilization; long history
C1065,VantageScore4,595,2025-10-05,Delinquencies in past 24 months
C1066,FICO8,518,2025-10-05,Recent delinquency; new account
C1066,VantageScore4,580,2025-10-05,High utilization; short history
C1067,FICO8,648,2025-10-05,Multiple inquiries; elevated balances
C1067,VantageScore4,512,2025-10-05,Recent inquiry; utilization moderate
C1068,FICO8,494,2025-10-05,Collections and recent delinquencies
C1068,VantageScore4,701,2025-10-05,Low utilization; long history
C1069,FICO8,783,2025-10-05,Short history; high utilization
C1069,VantageScore4,608,2025-10-05,Recent delinquency; new account
C1070,FICO8,535,2025-10-05,Collections and recent delinquencies
C1070,VantageScore4,602,2025-10-05,Short history; high utilization
C1071,FICO8,507,2025-10-05,Short history; high utilization
C1071,VantageScore4,746,2025-10-05,Recent delinquency; new account
C1072,FICO8,517,2025-10-05,Collections and recent delinquencies
C1072,VantageScore4,528,2025-10-05,Collections and recent delinquencies
C1073,FICO8,776,2025-10-05,Recent inquiry; utilization moderate
C1073,VantageScore4,523,2025-10-05,Low utilization; long history
C1074,FICO8,497,2025-10-05,Delinquencies in past 24 months
C1074,VantageScore4,640,2025-10-05,Recent inquiry; utilization moderate
C1075,FICO8,545,2025-10-05,Low utilization; long history
C1075,VantageScore4,706,2025-10-05,Low utilization; long history
C1076,FICO8,634,2025-10-05,Delinquencies in past 24 months
C1076,VantageScore4,513,2025-10-05,Recent inquiry; utilization moderate
C1077,FICO8,508,2025-10-05,Low utilization; long history
C1077,VantageScore4,630,2025-10-05,Delinquencies in past 24 months
C1078,FICO8,685,2025-10-05,Recent inquiry; utilization moderate
C1078,VantageScore4,796,2025-10-05,Delinquencies in past 24 months
C1079,FICO8,599,2025-10-05,Low utilization; long history
C1079,VantageScore4,712,2025-10-05,Delinquencies in past 24 months
C1080,FICO8,717,2025-10-05,Delinquencies in past 24 months
C1080,VantageScore4,797,2025-10-05,Recent inquiry; utilization moderate
C1081,FICO8,653,2025-10-05,Low utilization; long history
C1081,VantageScore4,712,2025-10-05,Short history; high utilization
C1082,FICO8,780,2025-10-05,Recent delinquency; new account
C1082,VantageScore4,535,2025-10-05,Recent inquiry; utilization moderate
C1083,FICO8,486,2025-10-05,Recent inquiry; utilization moderate
C1083,VantageScore4,783,2025-10-05,Recent delinquency; new account
C1084,FICO8,773,2025-10-05,High utilization; short history
C1084,VantageScore4,740,2025-10-05,Multiple inquiries; elevated balances
C1085,FICO8,661,2025-10-05,Delinquencies in past 24 months
C1085,VantageScore4,726,2025-10-05,Collections and recent delinquencies
C1086,FICO8,575,2025-10-05,Recent delinquency; new account
C1086,VantageScore4,550,2025-10-05,Low utilization; long history
C1087,FICO8,510,2025-10-05,High utilization; short history
C1087,VantageScore4,639,2025-10-05,Delinquencies in past 24 months
C1088,FICO8,742,2025-10-05,Short history; high utilization
C1088,VantageScore4,639,2025-10-05,High utilization; short history
C1089,FICO8,555,2025-10-05,Collections and recent delinquencies
C1089,VantageScore4,638,2025-10-05,Short history; high utilization
C1090,FICO8,629,2025-10-05,Short history; high utilization
C1090,VantageScore4,484,2025-10-05,High utilization; short history
C1091,FICO8,509,2025-10-05,Recent delinquency; new account
C1091,VantageScore4,739,2025-10-05,Low utilization; long history
C1092,FICO8,696,2025-10-05,Short history; high utilization
C1092,VantageScore4,580,2025-10-05,Recent delinquency; new account
C1093,FICO8,583,2025-10-05,Recent inquiry; utilization moderate
C1093,VantageScore4,654,2025-10-05,Recent delinquency; new account
C1094,FICO8,723,2025-10-05,Collections and recent delinquencies
C1094,VantageScore4,787,2025-10-05,Short history; high utilization
C1095,FICO8,776,2025-10-05,Short history; high utilization
C1095,VantageScore4,795,2025-10-05,Multiple inquiries; elevated balances
C1096,FICO8,694,2025-10-05,Short history; high utilization
C1096,VantageScore4,563,2025-10-05,Recent inquiry; utilization moderate
C1097,FICO8,712,2025-10-05,Low utilization; long history
C1097,VantageScore4,733,2025-10-05,Recent delinquency; new account
C1098,FICO8,481,2025-10-05,Recent delinquency; new account
C1098,VantageScore4,597,2025-10-05,Collections and recent delinquencies
C1099,FICO8,799,2025-10-05,Recent delinquency; new account
C1099,VantageScore4,602,2025-10-05,Collections and recent delinquencies
C1100,FICO8,649,2025-10-05,Delinquencies in past 24 months
C1100,VantageScore4,585,2025-10-05,Delinquencies in past 24 months
C1101,FICO8,574,2025-10-05,Low utilization; long history
C1101,VantageScore4,665,2025-10-05,Low utilization; long history
C1102,FICO8,517,2025-10-05,Short history; high utilization
C1102,VantageScore4,495,2025-10-05,Recent inquiry; utilization moderate
C1103,FICO8,552,2025-10-05,Multiple inquiries; elevated balances
C1103,VantageScore4,705,2025-10-05,Recent delinquency; new account
C1104,FICO8,779,2025-10-05,Short history; high utilization
C1104,VantageScore4,502,2025-10-05,Low utilization; long history
C1105,FICO8,581,2025-10-05,Recent delinquency; new account
C1105,VantageScore4,625,2025-10-05,High utilization; short history
C1106,FICO8,592,2025-10-05,Multiple inquiries; elevated balances
C1106,VantageScore4,569,2025-10-05,Short history; high utilization
C1107,FICO8,763,2025-10-05,Recent delinquency; new account
C1107,VantageScore4,571,2025-10-05,Recent delinquency; new account
C1108,FICO8,491,2025-10-05,High utilization; short history
C1108,VantageScore4,614,2025-10-05,Recent inquiry; utilization moderate
C1109,FICO8,490,2025-10-05,High utilization; short history
C1109,VantageScore4,674,2025-10-05,Recent inquiry; utilization moderate
C1110,FICO8,653,2025-10-05,Recent delinquency; new account
C1110,VantageScore4,636,2025-10-05,Collections and recent delinquencies
C1111,FICO8,602,2025-10-05,Short history; high utilization
C1111,VantageScore4,670,2025-10-05,High utilization; short history
C1112,FICO8,749,2025-10-05,Delinquencies in past 24 months
C1112,VantageScore4,513,2025-10-05,Recent inquiry; utilization moderate
C1113,FICO8,553,2025-10-05,High utilization; short history
C1113,VantageScore4,577,2025-10-05,Recent delinquency; new account
C1114,FICO8,752,2025-10-05,Delinquencies in past 24 months
C1114,VantageScore4,671,2025-10-05,Short history; high utilization
C1115,FICO8,786,2025-10-05,Delinquencies in past 24 months
C1115,VantageScore4,605,2025-10-05,Low utilization; long history
C1116,FICO8,795,2025-10-05,Recent delinquency; new account
C1116,VantageScore4,754,2025-10-05,Multiple inquiries; elevated balances
C1117,FICO8,556,2025-10-05,Short history; high utilization
C1117,VantageScore4,606,2025-10-05,Low utilization; long history
C1118,FICO8,623,2025-10-05,High utilization; short history
C1118,VantageScore4,740,2025-10-05,Collections and recent delinquencies
C1119,FICO8,587,2025-10-05,Recent inquiry; utilization moderate
C1119,VantageScore4,720,2025-10-05,Recent inquiry; utilization moderate
C1120,FICO8,565,2025-10-05,Delinquencies in past 24 months
C1120,VantageScore4,740,2025-10-05,Short history; high utilization
C1121,FICO8,735,2025-10-05,Collections and recent delinquencies
C1121,VantageScore4,571,2025-10-05,Short history; high utilization
C1122,FICO8,671,2025-10-05,Collections and recent delinquencies
C1122,VantageScore4,733,2025-10-05,Collections and recent delinquencies
C1123,FICO8,617,2025-10-05,Delinquencies in past 24 months
C1123,VantageScore4,778,2025-10-05,Low utilization; long history
C1124,FICO8,586,2025-10-05,Recent delinquency; new account
C1124,VantageScore4,583,2025-10-05,Collections and recent delinquencies
C1125,FICO8,600,2025-10-05,Delinquencies in past 24 months
C1125,VantageScore4,591,2025-10-05,Multiple inquiries; elevated balances
C1126,FICO8,697,2025-10-05,Delinquencies in past 24 months
C1126,VantageScore4,772,2025-10-05,High utilization; short history
C1127,FICO8,671,2025-10-05,Multiple inquiries; elevated balances
C1127,VantageScore4,761,2025-10-05,Recent inquiry; utilization moderate
C1128,FICO8,548,2025-10-05,Recent inquiry; utilization moderate
C1128,VantageScore4,631,2025-10-05,Collections and recent delinquencies
C1129,FICO8,745,2025-10-05,Short history; high utilization
C1129,VantageScore4,597,2025-10-05,Low utilization; long history
C1130,FICO8,718,2025-10-05,Short history; high utilization
C1130,VantageScore4,698,2025-10-05,Collections and recent delinquencies
C1131,FICO8,719,2025-10-05,Delinquencies in past 24 months
C1131,VantageScore4,689,2025-10-05,Short history; high utilization
C1132,FICO8,734,2025-10-05,Short history; high utilization
C1132,VantageScore4,619,2025-10-05,Delinquencies in past 24 months
C1133,FICO8,492,2025-10-05,High utilization; short history
C1133,VantageScore4,706,2025-10-05,Recent delinquency; new account
C1134,FICO8,615,2025-10-05,Recent inquiry; utilization moderate
C1134,VantageScore4,663,2025-10-05,Recent inquiry; utilization moderate
C1135,FICO8,630,2025-10-05,Recent inquiry; utilization moderate
C1135,VantageScore4,621,2025-10-05,Recent delinquency; new account
C1136,FICO8,530,2025-10-05,Recent inquiry; utilization moderate
C1136,VantageScore4,516,2025-10-05,Short history; high utilization
C1137,FICO8,499,2025-10-05,Recent delinquency; new account
C1137,VantageScore4,650,2025-10-05,Recent delinquency; new account
C1138,FICO8,648,2025-10-05,Multiple inquiries; elevated balances
C1138,VantageScore4,634,2025-10-05,Multiple inquiries; elevated balances
C1139,FICO8,577,2025-10-05,High utilization; short history
C1139,VantageScore4,758,2025-10-05,Multiple inquiries; elevated balances
C1140,FICO8,484,2025-10-05,Multiple inquiries; elevated balances
C1140,VantageScore4,624,2025-10-05,Short history; high utilization
C1141,FICO8,686,2025-10-05,Delinquencies in past 24 months
C1141,VantageScore4,776,2025-10-05,Low utilization; long history
C1142,FICO8,721,2025-10-05,High utilization; short history
C1142,VantageScore4,683,2025-10-05,Recent delinquency; new account
C1143,FICO8,596,2025-10-05,Recent delinquency; new account
C1143,VantageScore4,722,2025-10-05,Recent delinquency; new account
C1144,FICO8,744,2025-10-05,Collections and recent delinquencies
C1144,VantageScore4,716,2025-10-05,Short history; high utilization
C1145,FICO8,523,2025-10-05,Short history; high utilization
